157	The Witches	11	0141805560	JUNIOR	FICTION	CD	003	1300	2	5		N	BB	433						Read by Simon Callow|"This is not a fairy tale. This is about|real witches." So begins one of Roald|Dahl's best books ever, and, ironically,|it is such a great story because the|premise is perfectly plausible from the|outset. When the narrator's parents die|in a car crash on page two (contrast|this terribly real demise with that of|James's parents who are devoured by an|escaped rhinoceros in James and the|Giant Peach), he is taken in by his|cigar-smoking Norwegian grandmother, who|has learned a storyteller's respect for|witches and is wise to their ways.|  The|bond between the boy and his grandmother|becomes the centrepiece of the tale--a|partnership of love and understanding|that survives even the boy's unfortunate|transformation into a mouse. And once|the two have teamed up to outwitch the|witches, the boy's declaration that he's|glad he's a mouse because he will now|live only as long as his grandmother is|far more poignant than eerie.|  Of|course, there's adventure here along|with Dahl's trademark cleverness and|sense of the grotesque. Dahl also|communicates some essential truths to|children: if they smoke cigars, they'll|never catch cold, and, most importantly,|they should never bathe, because a clean|child is far, far easier for a witch to|smell than a dirty one. (Ages 7 to 10,|or read aloud to younger children)|--Susan Harrison 
158	The Hobbit: Abridged (Modern Classics on Tape S.)	4	0007158777	ADULT	FANTASY	TAPE	017	1599	1	5		N	PP	533						Read by Martin Shaw|Collins Modern Classic edition of The|Hobbit on tape in a colourful boxed set.|Smaug certainly looked fast asleep, when|Bilbo peeped once more from the|entrance. He was just about to step out|on to the floor when he casught a sudden|thin ray of red from under the drooping|lid of Smaug's left eye. He was only|pretending to sleep! He was watching the|tunnel entrance! Whisked from his|comfortable hobbit-hole by Gandalf the|wizard and a band of dwarves. Bilbo|Baggins finds himself caught up in a|plot to raid the treasure hoard of Smaug|the Magnificent, a large and very|dangerous dragon...
159	Harry Potter and the Philosopher's Stone (Book 1 - Unabridged 6 Audio Cassette Set - Adult Edition)	6	1855494981	JUNIOR	FANTASY	TAPE	001	2199	4	5		N	OGG	879						Read by Stephen Fry|Say you've spent the first 10 years of|your life sleeping under the stairs of a|family who loathes you. Then, in an|absurd, magical twist of fate you find|yourself surrounded by wizards, a caged|snowy owl, a phoenix-feather wand and|jellybeans that come in every flavour,|including strawberry, curry, grass and|sardine. Not only that, but you discover|that you are a wizard yourself! This is|exactly what happens to young Harry|Potter in JK Rowling's enchanting, funny|debut novel, Harry Potter and the|Philosopher's Stone. In the non-magical|human world--the world of|"Muggles"--Harry is a nobody, treated|like dirt by the aunt and uncle who|begrudgingly inherited him when his|parents were killed by the evil|Voldemort. But in the world of wizards,|small, skinny Harry is renowned as a|survivor of the wizard who tried to kill|him. He is left only with a|lightning-bolt scar on his forehead,|curiously refined sensibilities and a|host of mysterious powers to remind him|that he's quite, yes, altogether|different from his aunt, uncle, and|spoilt, pig-like cousin Dudley. | A|mysterious letter, delivered by the|friendly giant Hagrid, wrenches Harry|from his dreary, Muggle-ridden|existence: "We are pleased to inform you|that you have been accepted at Hogwarts|School of Witchcraft and Wizardry". Of|course, Uncle Vernon yells most|unpleasantly, "I AM NOT PAYING FOR SOME|CRACKPOT OLD FOOL TO TEACH HIM MAGIC|TRICKS!" Soon enough, however, Harry|finds himself at Hogwarts with his owl|Hedwig ... and that's where the real|adventure--humorous, haunting, and|suspenseful--begins.|This magical,|gripping, brilliant book--a future|classic to be sure--will leave children|clamouring for a sequel. (Ages  8-13)|--Karin Snelson, Amazon.com
160	The Journey	70	0007201028	ADULT	FICTION	CD	004	1399	1	5		N	PP	466						Read by Carole Boyd|Read by Carole Boyd. The new bestseller|from the country's number one|storyteller is a deeply moving and|powerful tale of love and courage and a|sacrifice no man should be asked to|make. The story begins in 1952 when|three strangers meet in a churchyard.|One is a local farmer, Ben Morris,|walking through the churchyard from his|farmhouse. The other two - Lucy and|Eileen Baker - are mother and daughter,|bringing flowers to lay at the resting|place of a man by the name of Barney|Davidson. There is an air of mystery|about them which greatly intrigues Ben.|When the older woman stumbles, Ben|offers to help. The offer is refused but|in that moment of contact with the|younger of the two women, he finds|himself oddly drawn to her. When a|handbag is found, Ben is nominated to|return it to an address found inside. He|goes to an old Edwardian house which is|rumoured to have been a place of|ill-repute many years ago. For reasons|unknown, this rumour is vigorously|denied by an elder who has lived in the|hamlet of Salford all her life. When Ben|returns with the handbag and is invited|into the house, he is caught up in|something that will change his life|forever.|When the old woman is taken|ill, and haunted by what happened long|ago in her youth, she finally confesses|the truth to Ben and her daughter|Eileen. What she has to say shocks and|amazes Ben, so much so that he can't get|it out of his mind. The extraordinary|events that follow keep Ben and Eileen|at the centre. As the story unfolds, the|years fall away. Unsuspecting people are|drawn together from both sides of the|Atlantic. At long last the real truth|about Barney Davidson is known. He was|indeed a man amongst men. What he did|changed all their lives in ways that|could never have been imagined.
161	I'm Sorry I Haven't a Clue: v. 9	1	0563504358	ADULT	HUMOUR	CD	001	1299	0	5		N	OGG	433						Read by Cast|An extraordinary ninth helping of|inspired ad-libbery from the multi|award-winning BBC Radio 4|series.|Chairman Humphrey Lyttelton|presides over regulars Tim|Brooke-Taylor, Barry Cryer and Graeme|Garden in four shows from the recent|series of the antidote to panel|games.||Accept no substitutes.
162	Oedipus	71	9626346779	ADULT	DRAMA	CD	012	923	4	5		N	PP	307						Read by Michael Sheen|The anguished tale of Oedipus, who|having solved the riddle of the Sphinx|and become King of Thebes, gradually|realizes the crimes he has, unwittingly,|committed, remains a drama of|unremitting power 2500 years after it|was written.
163	The Hobbit: Abridged (Modern Classics on CD S.)	4	0007158785	ADULT	FANTASY	CD	017	1999	0	5		N	BB	666						Read by Martin Shaw|Collins Modern Classic edition of The|Hobbit on tape in a colourful boxed set.|Smaug certainly looked fast asleep, when|Bilbo peeped once more from the|entrance. He was just about to step out|on to the floor when he casught a sudden|thin ray of red from under the drooping|lid of Smaug's left eye. He was only|pretending to sleep! He was watching the|tunnel entrance! Whisked from his|comfortable hobbit-hole by Gandalf the|wizard and a band of dwarves. Bilbo|Baggins finds himself caught up in a|plot to raid the treasure hoard of Smaug|the Magnificent, a large and very|dangerous dragon...
164	Carpe Jugulum	14	0552146536	ADULT	FANTASY	TAPE	008	1099	2	5		N	NN	366						Read by Tony Robinson|Carpe Jugulum is the 23rd Discworld|novel, and with it this  durable series|continues its juggernaut procession|onwards. Pratchett is an  author who|inspires such devotions that his fans|will fall on the novel with cries of |joy. Non-fans, perhaps, will want to|know what all the fuss is about; and|that's  something difficult to put into|a few words. The best thing to do for|those  completely new to Pratchett is to|sample him for themselves, and this|novel is as  good a place to start as|any. But fans have a more precise|question. They know  that Discworld|novels come in one of two varieties: the|quite good, and the  brilliant. So, for|instance, where Hogfather and Maskerade|were quite  good, Feet of Clay  and|Jingo were  brilliant. While true fans|wouldn't want to do without the former,|they absolutely  live for the latter.|And with Carpe Jugulum Pratchett has hit|jackpot again.  This novel is one of the|brilliant ones.  | The plot is a version|of an earlier Discworld novel, Lords and|Ladies, with the  predatory elves of|that novel being replaced here by suave|and deadly vampires,  and the tiny|kingdom of Lancre being defended by its|witches. But plot is the  least of|Pratchett's appeal, and Carpe Jugulum is|loaded with marvellous  characters (not|least the witches themselves, about whom|we learn a deal more  here), comic|touches and scenes of genius, and even|some of the renowned  down-to-earth|Pratchett wisdom (here about the inner|ethical conflicts we all  face, and the|wrongness of treating people as things).|Pratchett's vampires are  elegant Bela|Lugosi types, and they come up against|an unlikely but engaging  alliance of|witches, blue-skinned pixies like Rob|Roy Smurfs, a doubting priest  with a|boil on his face and a magical|house-sized Phoenix in a seamless, |completely absorbing and|feel-good-about-the-universe mixture.|Highly  recommended. --Adam Roberts
165	A Certain Age (BBC Audio Collection)	72	0563510471	ADULT	DRAMA	CD	001	1499	0	5		N	BB	499						Read by Dawn French|The complete series of six monologues|written by Lynne Truss, author of the|phenomenal bestseller Eats, Shoots &|Leaves|Six women, each with a very|different, and sometimes surprising,|story to tell.||Starring Siobhan|Redmond, Janine Duvitski, Rebecca Front,|Lesley Manville,||Lindsey Coulson and|Dawn French.||The Mother||Janey|endeavours to come to terms not only|with her wrinkles but with the strained|relationship she has with her|daughter.||The Wife||Henny is a worrier,|but when her husband unexpectedly|disappears she wonders why she suddenly|feels more optimistic.
166	Gentlemen and Players	73	0552153664	ADULT	FICTION	CD	008	1699	0	5		N	PP	566						Read by Joanne Harris|The place is St Oswald's, an old and|long-established boys' grammar school in|the north of England. A new year has|just begun, and for the staff and boys|of the school, a wind of unwelcome|change is blowing. Suits, paperwork and|Information Technology rule the world|and Roy Straitley, Latin master,|eccentric, and veteran of St Oswald's,|is finally - reluctantly - contemplating|retirement. But beneath the little|rivalries, petty disputes and everyday|crises of the school, a darker|undercurrent stirs. And a bitter grudge,|hidden and carefully nurtured for|thirteen years, is about to erupt. Who|is Mole, the mysterious insider, whose|cruel practical jokes are gradually|escalating towards violence - and|perhaps, murder? And how can an old and|half-forgotten scandal become the stone|that brings down a giant?
167	A Long and Lonely Road	74	1845590872	ADULT	FICTION	CD	028	5350	4	5		N	PP	2675						Read by Katie Flynn|||||
168	Atonement	52	0007154720	ADULT	FICTION	CD	004	1599	0	5		N	NN	533						Read by Isla Blair|A story that begins with three young|people in the garden of a country house|on the hottest day of 1935, and ends|with three profoundly changed lives. A|depiction of love and war, class,|childhood and England, that explores|shame and forgiveness, atonement and the|possibility of absolution.
169	The Carnivorous Carnival: Complete and Unabridged (Series of Unfortunate Events)	29	0007161344	JUNIOR	FICTION	TAPE	017	1099	4	5		N	OGG	366						Read by Tim Curry|The ninth in the dreadful Series of|Unfortunate Events continuing the story|of the Baudelaire orphans. Read by Tim|Curry. Listen if you dare! The word|"carnivorous", which appears in the|title of this audiobook, means|"meat-eating", and once you have heard|such a bloodthirsty word, there is no|reason to listen any further. This|carnivorous volume contains such a|distressing story that consuming any of|its contents would be far more|stomach-turning than even the most|imbalanced meal. To avoid causing|discomfort, it would be best if I didn't|mention any of the unnerving ingredients|of this story, particularly a confusing|map, an ambidextrous person, an unruly|crowd, a wooden plank, and Chabo the|Wolf Baby. Sadly our time is filled with|researching and recording the|displeasing and disenchanting lives of|the Baudelaire orphans. But your time|might be better filled with something|more palatable, such as eating your|vegetables, or feeding them to someone|else.
