14883*60300*001	20	DONE		1	FREE	0	14888	2		191|172	1|2	1316|1999	N|N	1|1		17.5|17.5
14943*31884*001	1670	DONE		1	FREE	0	14943	1		188|214|305|335|125|25	2|2|2|2|1|2	1599|1499|699|799|499|1099	N|N|Z|Z|N|N	1|1|1|1|1|1		17.5|17.5|0|0|17.5|17.5
15138*47574*001	3456	DONE		1	FIRST	599	15140	4		42|340|196|323	2|1|1|2	799|374.25|1499|699	N|Z|N|Z	1|1|1|1	|PENGUIN1	17.5|0|17.5|0
15167*62640*001	3663	DONE		1	FIRST	599	15173	8		274	1	999	Z	1		0
15174*69660*001	3691	DONE		1	FREE	0	15174	8		190|55|287|169|219|303|113|57|252	2|2|1|2|2|1|2|1|2	999|1300|799|1099|1999|899|1599|1300|799	N|N|Z|N|N|Z|N|N|Z	1|1|1|1|1|1|1|1|1		17.5|17.5|0|17.5|17.5|0|17.5|17.5|0
15191*34726*001	1842	DONE		1	FIRST	599	15197	1		299|321	1|1	499|699	Z|Z	1|1		0|0
15305*53280*001	3886	DONE		1	FIRST	599	15307	9		257|301|217	1|2|1	799|699|1499	Z|Z|N	1|1|1		0|0|17.5
15218*63304*001	1980	DONE		1	FREE	0	15219	6		242|208|146|155|310|208|157	1|1|1|1|2|1|1	1999|1499|999|4000|799|1499|1300	N|N|N|N|Z|N|N	1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5|17.5
15267*48600*001	2812	DONE		2	FREE	0	15270	6		150|301|275|296|118|128|78|228	2|1|2|1|1|1|1|1	6500|699|699|699|1499|4500|1499|799	N|Z|Z|Z|N|N|N|N	1|1|1|1|1|1|1|1		17.5|0|0|0|17.5|17.5|17.5|17.5
15348*63000*001	2501	DONE		2	FREE	0	15351	3		302|169|224|217|276|105|151|211|177	2|2|2|1|2|1|2|2|2	699|1099|1399|1499|799|1699|1399|1399|1499	Z|N|N|N|Z|N|N|N|N	1|1|1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|17.5|17.5|17.5|17.5
14429*64200*001	292	DONE		1	FIRST	599	14433	8		339|4|342	2|2|2	374.25|599|799	Z|N|Z	1|1|1	PENGUIN1	0|17.5|0
14466*59232*001	429	DONE		2	FREE	0	14466	6		350|291|57|99|341|126	2|1|2|2|1|2	899|399.5|1300|1699|374.25|499	Z|Z|N|N|Z|N	1|1|1|1|1|1	|PRATCHETT1|||PENGUIN1	0|0|17.5|17.5|0|17.5
14533*48600*001	328	DONE		1	FREE	0	14533	2		240|101|2|85	2|2|2|2	1595|899|1299|924	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
14815*58224*001	738	DONE		2	FREE	0	14818	1		83|57|49|213|163|185|159|235|188	2|2|2|2|2|1|2|1|2	1099|1300|999|1999|1999|9095|2199|1899|1599	N|N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
14962*46850*001	2615	DONE		2	FREE	0	14964	8		21|197|219|208|322	1|1|1|1|1	1599|1999|1999|1499|699	N|N|N|N|Z	1|1|1|1|1		17.5|17.5|17.5|17.5|0
15053*29727*001	878	DONE		2	FIRST	599	15059	4		310|118	2|2	799|1499	Z|N	1|1		0|17.5
15116*72000*001	826	DONE		2	FREE	0	15118	7		227|241|177|179|50	1|2|2|2|1	1299|8995|1499|899|1599	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
15161*27428*001	3638	DONE		1	FREE	0	15167	9		115|232|122|345|211|156|8|40	2|2|1|2|2|1|1|1	1499|1699|1599|699|1399|1499|899|1299	N|N|N|Z|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|17.5|17.5|17.5
15249*46650*001	1321	DONE		1	FREE	0	15255	5		341|38|230|287|145	2|2|2|2|1	374.25|1399|1499|799|1999	Z|N|N|Z|N	1|1|1|1|1	PENGUIN1	0|17.5|17.5|0|17.5
15326*26948*001	1878	DONE		2	FIRST	599	15332	9		242	2	1999	N	1		17.5
14418*64200*001	159	DONE		2	FREE	0	14423	1		12|344|258|237|1|206|235	1|1|2|2|2|2|2	1299|599.25|999|1400|1299|1499|1899	N|Z|Z|N|N|N|N	1|1|1|1|1|1|1	|PENGUIN1	17.5|0|0|17.5|17.5|17.5|17.5
14466*42216*001	166	DONE		1	FREE	0	14472	5		281|338|46|172|266|259|17|97	1|2|2|1|2|1|1|2	799|374.25|3195|1999|799|799|899|1399	Z|Z|N|N|Z|Z|N|N	1|1|1|1|1|1|1|1	|PENGUIN1	0|0|17.5|17.5|0|0|17.5|17.5
14606*48594*001	257	DONE		1	FREE	0	14612	7		127|3|308|333	1|1|1|1	2499|1499|699|799	N|N|Z|Z	1|1|1|1		17.5|17.5|0|0
14706*49708*001	137	DONE		1	FREE	0	14706	5		317|100|350|298|79|89	1|1|2|1|1|2	699|1599|899|699|1699|1299	Z|N|Z|Z|N|N	1|1|1|1|1|1		0|17.5|0|0|17.5|17.5
14742*43200*001	1689	DONE		2	FIRST	599	14745	3		322	1	699	Z	1		0
14808*63225*001	1124	DONE		1	FREE	0	14808	9		132|121|125|348	1|2|2|1	1399|1300|499|799	N|N|N|Z	1|1|1|1		17.5|17.5|17.5|0
14928*43024*001	2132	DONE		2	FREE	0	14929	8		15|339|283|66|242	2|2|2|1|1	1300|374.25|799|799|1999	N|Z|Z|N|N	1|1|1|1|1	|PENGUIN1	17.5|0|0|17.5|17.5
14962*32994*001	2613	DONE		2	FREE	0	14966	1		172|330|188|68|91|151|4	1|2|2|2|2|2|1	1999|449.25|1599|999|1499|1399|599	N|Z|N|N|N|N|N	1|1|1|1|1|1|1	|PENGUIN1	17.5|0|17.5|17.5|17.5|17.5|17.5
15013*56949*001	1366	DONE		1	FREE	0	15015	5		15|76	2|2	1300|5525	N|N	1|1		17.5|17.5
15040*32745*001	176	DONE		2	FREE	0	15042	4		146|6|3|268|26|277|285	1|1|1|2|1|1|2	999|9901|1499|1899|1399|699|1299	N|N|N|Z|N|Z|Z	1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|0|0
15311*52983*001	4387	DONE		1	FREE	0	15312	1		98|211|207|79|242	2|1|1|1|1	899|1399|799|1699|1999	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
15356*48600*001	1961	DONE		1	FREE	0	15357	2		303|46|166|81|61	1|2|1|2|1	899|3195|1699|1499|1099	Z|N|N|N|N	1|1|1|1|1		0|17.5|17.5|17.5|17.5
14709*64980*001	1007	DONE		1	FIRST	599	14712	2		204	2	1299	N	1		17.5
14717*60300*001	588	DONE		2	FIRST	599	14722	8		328|349	1|1	599|899	Z|Z	1|1		0|0
14867*66150*001	2206	DONE		2	FREE	0	14867	9		270|246|183|24|165|284|102	1|1|2|1|1|1|1	799|1299|1999|1499|1499|799|4195	Z|N|N|N|N|Z|N	1|1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|0|17.5
15009*36897*001	9	DONE		1	FREE	0	15010	1		148|126|327|8|236|285|327|277	1|2|2|1|2|1|2|1	499|499|524.25|899|7999|1299|524.25|699	N|N|Z|N|N|Z|Z|Z	1|1|1|1|1|1|1|1	||PENGUIN1||||PENGUIN1	17.5|17.5|0|17.5|17.5|0|0|0
15256*48600*001	4181	DONE		1	FIRST	599	15261	4		192	2	1499	N	1		17.5
15334*67536*001	4146	DONE		1	FREE	0	15337	6		285|344|32|10|96|134|35|116	1|1|2|2|1|1|2|1	1299|599.25|999|2199|1299|699|799|6500	Z|Z|N|N|N|N|N|N	1|1|1|1|1|1|1|1	|PENGUIN1	0|0|17.5|17.5|17.5|17.5|17.5|17.5
15372*42300*001	4110	DONE		1	FREE	0	15372	7		46|267|325|112|35|245|45|140	1|2|1|1|2|2|1|1	3195|699|374.25|1399|799|1300|1300|1499	N|Z|Z|N|N|N|N|N	1|1|1|1|1|1|1|1	||PENGUIN1	17.5|0|0|17.5|17.5|17.5|17.5|17.5
14605*61962*001	852	DONE		1	FREE	0	14608	8		83|82|3|231|239|55|19|161	1|2|1|1|1|2|2|1	1099|1999|1499|899|1099|1300|999|1299	N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
14760*48594*001	36	DONE		1	FIRST	599	14764	6		275|53	2|1	699|599	Z|N	1|1		0|17.5
14925*58620*001	2410	DONE		2	FREE	0	14931	7		114|127|14|59|110|110|245|34	2|1|1|1|2|1|1|1	1499|2499|1099|799|6457|6457|1300|1599	N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
14941*61359*001	1571	DONE		1	FIRST	599	14946	6		311|329	1|2	799|449.25	Z|Z	1|1	|PENGUIN1	0|0
14952*53778*001	2438	DONE		2	FIRST	599	14952	6		14	2	1099	N	1		17.5
14971*33860*001	1783	DONE		2	FIRST	599	14975	3		120|254|9	2|1|1	399|699|1499	N|Z|N	1|1|1		17.5|0|17.5
14990*56396*001	2843	DONE		2	FREE	0	14992	8		90|223|208|228	2|1|1|1	1399|3000|1499|799	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
15062*29727*001	3204	DONE		1	FREE	0	15062	1		19|126|13	2|2|2	999|499|1599	N|N|N	1|1|1		17.5|17.5|17.5
15235*42750*001	3978	DONE		2	FREE	0	15237	4		146|36|37|56|62|71|147|194	1|2|1|1|2|1|2|2	999|1699|1799|1399|1599|1099|1799|599	N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
15282*72000*001	1571	DONE		2	FREE	0	15284	4		325|268|82	1|2|1	374.25|1899|1999	Z|Z|N	1|1|1	PENGUIN1	0|0|17.5
15316*52294*001	641	DONE		2	FIRST	599	15320	2		103	2	1599	N	1		17.5
15325*32256*001	297	DONE		2	FREE	0	15327	1		337|199|204|134	2|2|1|2	799|4950|1299|699	Z|N|N|N	1|1|1|1		0|17.5|17.5|17.5
15394*68400*001	4958	DONE		1	FREE	0	15397	9		201|64|25|240|66|144|258|104|165	1|1|1|1|1|2|2|2|2	2499|1699|1099|1595|799|1299|999|599|1499	N|N|N|N|N|N|Z|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|0|17.5|17.5
14480*42216*001	153	DONE		2	FREE	0	14485	7		268|290	2|2	1899|799	Z|Z	1|1		0|0
14618*64800*001	1082	DONE		2	FREE	0	14624	1		52|246|73|315|231	2|2|1|1|2	1300|1299|499|799|899	N|N|N|Z|N	1|1|1|1|1		17.5|17.5|17.5|0|17.5
14642*43400*001	431	DONE		1	FREE	0	14642	4		168|130|44|182|226|283|182|315	1|2|2|1|2|2|2|2	1599|1050|2299|1099|799|799|1099|799	N|N|N|N|N|Z|N|Z	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|0|17.5|0
15000*30872*001	1814	DONE		1	FREE	0	15002	7		224|14|129	1|2|1	1399|1099|1499	N|N|N	1|1|1		17.5|17.5|17.5
15052*56889*001	3166	DONE		2	FREE	0	15055	7		46|74	2|2	3195|599	N|N	1|1		17.5|17.5
15110*28800*001	2242	DONE		1	FIRST	599	15113	2		197	1	1999	N	1		17.5
15128*54978*001	98	DONE		2	FREE	0	15130	2		26|259|148|339|183|249	1|1|1|1|1|2	1399|799|499|374.25|1999|1251	N|Z|N|Z|N|N	1|1|1|1|1|1	|||PENGUIN1	17.5|0|17.5|0|17.5|17.5
15198*46850*001	401	DONE		2	FREE	0	15204	3		69|211|269	1|2|1	1599|1399|1499	N|N|Z	1|1|1		17.5|17.5|0
15213*58974*001	3947	DONE		2	FREE	0	15215	3		332|281|176|28|143|88|272	2|1|2|2|1|2|2	799|799|1099|999|1599|1099|899	Z|Z|N|N|N|N|Z	1|1|1|1|1|1|1		0|0|17.5|17.5|17.5|17.5|0
15247*27234*001	3600	DONE		1	FREE	0	15252	6		101|270|109|81|154|251|320|46	2|2|2|1|1|2|1|1	899|799|1399|1499|3795|799|699|3195	N|Z|N|N|N|Z|Z|N	1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|0|0|17.5
15326*29570*001	2222	DONE		2	FREE	0	15326	3		248|127|138|100|324|152|296|8	2|1|1|1|2|1|1|1	799|2499|2850|1599|599|499|699|899	N|N|N|N|Z|N|Z|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5|0|17.5
15326*49235*001	4496	DONE		1	FREE	0	15328	6		149|37|343	2|1|2	999|1799|749.25	N|N|Z	1|1|1	||PENGUIN1	17.5|17.5|0
15359*65818*001	844	DONE		2	FIRST	599	15360	3		319|31	1|1	799|1976	Z|N	1|1		0|17.5
15382*72000*001	4896	DONE		2	FIRST	599	15382	2		126|4|295|322	1|2|2|1	499|599|1299|699	N|N|Z|Z	1|1|1|1		17.5|17.5|0|0
14447*34560*001	14	DONE		2	FREE	0	14447	4		243|181|21|289|35	2|1|1|1|2	599|1099|1599|399.5|799	N|N|N|Z|N	1|1|1|1|1	|||PRATCHETT1	17.5|17.5|17.5|0|17.5
14652*35052*001	846	DONE		2	FREE	0	14657	9		44|11|328	2|1|2	2299|1499|599	N|N|Z	1|1|1		17.5|17.5|0
14797*71984*001	833	DONE		1	FREE	0	14801	2		68|169|56|201|114|328	1|2|1|1|1|1	999|1099|1399|2499|1499|599	N|N|N|N|N|Z	1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|0
14833*34254*001	2013	DONE		1	FREE	0	14835	2		32|289|233|73|328|348|254	1|1|2|1|2|2|1	999|399.5|1099|499|599|799|699	N|Z|N|N|Z|Z|Z	1|1|1|1|1|1|1	|PRATCHETT1	17.5|0|17.5|17.5|0|0|0
14853*35763*001	887	DONE		1	FREE	0	14854	6		188|154	1|2	1599|3795	N|N	1|1		17.5|17.5
14855*57744*001	2154	DONE		2	FREE	0	14861	2		247|167|13|142|229	2|1|1|2|2	1099|5350|1599|1300|699	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
14870*37404*001	70	DONE		2	FREE	0	14876	9		118|68|57|214|326|291|1|155	1|2|1|2|1|1|2|1	1499|999|1300|1499|599.25|399.5|1299|4000	N|N|N|N|Z|Z|N|N	1|1|1|1|1|1|1|1	||||PENGUIN1|PRATCHETT1	17.5|17.5|17.5|17.5|0|0|17.5|17.5
14943*69760*001	2489	DONE		2	FREE	0	14949	3		226|156|179|306|314|146|141|220|96	1|1|2|2|2|2|1|2|2	799|1499|899|699|799|999|1299|1499|1299	N|N|N|Z|Z|N|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|0|0|17.5|17.5|17.5|17.5
14974*48582*001	624	DONE		1	FIRST	599	14977	3		215|292	1|2	1300|399.5	N|Z	1|1	|PRATCHETT1	17.5|0
15031*33555*001	1276	DONE		2	FREE	0	15035	5		69|261|47	1|1|1	1599|699|4999	N|Z|N	1|1|1		17.5|0|17.5
15208*37950*001	516	DONE		1	FREE	0	15212	4		22|48|140|218|179|140|281|132|190	2|2|1|2|2|2|2|2|1	2699|499|1499|1099|899|1499|799|1399|999	N|N|N|N|N|N|Z|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|0|17.5|17.5
15231*64200*001	2244	DONE		2	FREE	0	15236	9		314|27|254|178|89|161|306|112	1|1|2|1|2|1|1|2	799|899|699|1499|1299|1299|699|1399	Z|N|Z|N|N|N|Z|N	1|1|1|1|1|1|1|1		0|17.5|0|17.5|17.5|17.5|0|17.5
15330*39312*001	1932	DONE		1	FREE	0	15333	1		245|258|110|22|133|113|257|263|270	2|1|2|1|2|1|1|1|1	1300|799|6457|2699|1599|1599|799|699|799	N|Z|N|N|N|N|Z|Z|Z	1|1|1|1|1|1|1|1|1	|MEYER1	17.5|0|17.5|17.5|17.5|17.5|0|0|0
15333*54747*001	4146	DONE		1	FREE	0	15333	9		238|105|199|57|92	1|1|2|2|1	1099|1699|4950|1300|1499	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
15339*38430*001	2481	DONE		2	FREE	0	15344	7		70|97|19|158|166|46|250|36	2|1|1|1|2|2|1|1	1299|1399|999|1599|1699|3195|1499|1699	N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
14734*35226*001	566	DONE		2	FREE	0	14734	5		76|322|86|33|263|225|232|132	2|1|1|2|2|2|1|1	5525|699|1799|1300|699|1499|1699|1399	N|Z|N|N|Z|N|N|N	1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|0|17.5|17.5|17.5
14981*37584*001	811	DONE		2	FREE	0	14983	3		134|306|99|228|245|332|44|194	1|2|1|2|1|1|2|1	699|699|1699|799|1300|799|2299|599	N|Z|N|N|N|Z|N|N	1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|0|17.5|17.5
15000*49306*001	2179	DONE		2	FIRST	599	15002	5		335|231|281	2|1|2	799|899|799	Z|N|Z	1|1|1		0|17.5|0
15009*26871*001	653	DONE		2	FREE	0	15015	9		135|206|298|93	2|2|1|2	899|1499|699|5295	N|N|Z|N	1|1|1|1		17.5|17.5|0|17.5
15016*31884*001	2113	DONE		2	FREE	0	15017	2		302|26|287|22|99|5|168	2|2|1|1|2|2|2	699|1399|799|2699|1699|1099|1599	Z|N|Z|N|N|N|N	1|1|1|1|1|1|1		0|17.5|0|17.5|17.5|17.5|17.5
15199*65902*001	3062	DONE		2	FREE	0	15204	2		323|80|197|228|234|150	2|2|1|2|2|2	699|923|1999|799|899|6500	Z|N|N|N|N|N	1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|17.5
15212*69400*001	2260	DONE		1	FREE	0	15214	5		149|64|135|89|218	1|2|1|1|2	999|1699|899|1299|1099	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
15223*27150*001	405	DONE		2	FREE	0	15224	9		260|116|334|184|233|172|26|282	1|2|1|1|2|2|2|2	699|6500|799|1300|1099|1999|1399|999	Z|N|Z|N|N|N|N|Z	1|1|1|1|1|1|1|1		0|17.5|0|17.5|17.5|17.5|17.5|0
15250*55472*001	4159	DONE		1	FREE	0	15255	9		245|36	2|2	1300|1699	N|N	1|1		17.5|17.5
15313*65331*001	1780	DONE		2	FREE	0	15313	9		236	1	7999	N	1		17.5
15316*47050*001	2154	DONE		1	FREE	0	15321	3		317|1|13|251|262	2|2|2|1|1	699|1299|1599|799|699	Z|N|N|Z|Z	1|1|1|1|1		0|17.5|17.5|0|0
15318*25641*001	3267	DONE		1	FREE	0	15320	9		178|59|263|210|345|171|146	2|1|1|2|1|1|1	1499|799|699|799|699|1099|999	N|N|Z|N|Z|N|N	1|1|1|1|1|1|1		17.5|17.5|0|17.5|0|17.5|17.5
15333*26523*001	1181	DONE		2	FREE	0	15333	8		138	2	2850	N	1		17.5
15366*31500*001	2897	DONE		1	FIRST	599	15369	8		277|284|186	1|2|2	699|799|1099	Z|Z|N	1|1|1		0|0|17.5
14565*71995*001	383	DONE		1	FREE	0	14569	7		79|162|223|142|149|165	1|1|1|1|2|1	1699|923|3000|1300|999|1499	N|N|N|N|N|N	1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5
14658*72000*001	1353	DONE		2	FREE	0	14664	9		348|301|279|98|286	1|2|2|2|2	799|699|699|899|799	Z|Z|Z|N|Z	1|1|1|1|1		0|0|0|17.5|0
14661*46000*001	72	DONE		1	FREE	0	14663	1		285|203|275|275|203|285	2|1|2|2|1|1	1299|1699|699|699|1699|1299	Z|N|Z|Z|N|Z	1|1|1|1|1|1		0|17.5|0|0|17.5|0
14736*71988*001	1667	DONE		1	FIRST	599	14740	7		270|333|194|246	1|1|1|2	799|799|599|1299	Z|Z|N|N	1|1|1|1		0|0|17.5|17.5
14948*35592*001	1499	DONE		1	FIRST	599	14949	4		82	2	1999	N	1		17.5
14961*53456*001	1835	DONE		2	FREE	0	14963	3		198|264|105|189|326	2|2|2|1|2	1499|699|1699|999|599.25	N|Z|N|N|Z	1|1|1|1|1	||||PENGUIN1	17.5|0|17.5|17.5|0
15070*31884*001	593	DONE		2	FIRST	599	15072	8		296	1	699	Z	1		0
15141*40089*001	3020	DONE		2	FREE	0	15145	8		104|274|59|242|181|69|320|297|212	1|2|2|1|1|1|2|1|1	599|999|799|1999|1099|1599|699|699|1499	N|Z|N|N|N|N|Z|Z|N	1|1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5|0|0|17.5
15197*33860*001	3566	DONE		1	FIRST	599	15200	2		108|190|157	1|2|1	1499|999|1300	N|N|N	1|1|1		17.5|17.5|17.5
15211*27798*001	1563	DONE		1	FIRST	599	15217	1		344|59	1|2	599.25|799	Z|N	1|1	PENGUIN1	0|17.5
15315*43722*001	3088	DONE		1	FIRST	599	15317	9		344	2	599.25	Z	1	PENGUIN1	0
15333*64008*001	4543	DONE		2	FIRST	599	15338	1		312|294	2|2	699|399.5	Z|Z	1|1	|PRATCHETT1	0|0
15336*40495*001	1293	DONE		2	FIRST	599	15338	9		48	1	499	N	1		17.5
15338*63126*001	2583	DONE		2	FREE	0	15339	6		202|113|345|341|254|38|332|104	2|1|2|2|2|2|2|1	1300|1599|699|374.25|699|1399|799|599	N|N|Z|Z|Z|N|Z|N	1|1|1|1|1|1|1|1	|||PENGUIN1	17.5|17.5|0|0|0|17.5|0|17.5
15359*34913*001	615	DONE		1	FREE	0	15359	9		19|27|59|224|201|180	2|1|1|2|1|2	999|899|799|1399|2499|1099	N|N|N|N|N|N	1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5
15359*64052*001	4745	DONE		2	FREE	0	15365	8		1|165|156|99|29|72|79|72	2|2|2|2|2|2|1|2	1299|1499|1499|1699|1099|899|1699|899	N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
14501*51200*001	43	DONE		2	FREE	0	14502	1		314|119|319|120|319|29	1|2|1|2|2|1	799|1599|799|399|799|1099	Z|N|Z|N|Z|N	1|1|1|1|1|1		0|17.5|0|17.5|0|17.5
14573*58625*001	849	DONE		1	FREE	0	14576	3		87|330|64|190|44	2|2|2|2|1	499|449.25|1699|999|2299	N|Z|N|N|N	1|1|1|1|1	|PENGUIN1	17.5|0|17.5|17.5|17.5
14579*45255*001	867	DONE		2	FREE	0	14584	2		341|47|93|239|184|295|194|126|116	2|1|2|1|1|2|1|2|1	374.25|4999|5295|1099|1300|1299|599|499|6500	Z|N|N|N|N|Z|N|N|N	1|1|1|1|1|1|1|1|1	PENGUIN1	0|17.5|17.5|17.5|17.5|0|17.5|17.5|17.5
14905*46470*001	607	DONE		2	FREE	0	14905	5		224|226|339|136|182|148|222|324	2|1|1|1|2|2|1|2	1399|799|374.25|799|1099|499|1099|599	N|N|Z|N|N|N|N|Z	1|1|1|1|1|1|1|1	||PENGUIN1	17.5|17.5|0|17.5|17.5|17.5|17.5|0
15170*31884*001	2929	DONE		1	FREE	0	15171	7		229|308|21|262|315|98|17	2|1|1|1|2|1|1	699|699|1599|699|799|899|899	N|Z|N|Z|Z|N|N	1|1|1|1|1|1|1		17.5|0|17.5|0|0|17.5|17.5
15196*48150*001	149	DONE		2	FREE	0	15202	8		267|188|306|273|111|178|229	2|2|1|1|1|2|2	699|1599|699|699|1499|1499|699	Z|N|Z|Z|N|N|N	1|1|1|1|1|1|1		0|17.5|0|0|17.5|17.5|17.5
15242*38850*001	4124	DONE		1	FIRST	599	15244	8		75|303	2|1	1499|899	N|Z	1|1		17.5|0
14496*66800*001	540	DONE		2	FREE	0	14500	2		110|319|224|275|249|77|90	1|1|2|2|2|1|2	6457|799|1399|699|1251|499|1399	N|Z|N|Z|N|N|N	1|1|1|1|1|1|1		17.5|0|17.5|0|17.5|17.5|17.5
14854*59907*001	1319	DONE		1	FREE	0	14856	8		159|24|81	2|2|2	2199|1499|1499	N|N|N	1|1|1		17.5|17.5|17.5
14898*63486*001	1739	DONE		1	FREE	0	14902	3		165|159|308|164|42|271|159|198|217	2|2|1|2|2|2|2|2|2	1499|2199|699|1099|799|699|2199|1499|1499	N|N|Z|N|N|Z|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|0|17.5|17.5|0|17.5|17.5|17.5
14936*57105*001	503	DONE		2	FIRST	599	14937	7		54|303|134|195	2|1|2|1	499|899|699|1188	N|Z|N|N	1|1|1|1		17.5|0|17.5|17.5
14952*71964*001	810	DONE		1	FREE	0	14954	9		204|299|4|260	2|1|2|2	1299|499|599|699	N|Z|N|Z	1|1|1|1		17.5|0|17.5|0
15044*46326*001	1117	DONE		1	FREE	0	15047	6		294|291|118|60|126|167|288|4|339	2|1|1|2|1|2|1|2|2	399.5|399.5|1499|499|499|5350|799|599|374.25	Z|Z|N|N|N|N|Z|N|Z	1|1|1|1|1|1|1|1|1	PRATCHETT1|PRATCHETT1|||||||PENGUIN1	0|0|17.5|17.5|17.5|17.5|0|17.5|0
15189*39056*001	1840	DONE		2	FREE	0	15192	6		241|18|60|163	2|2|2|1	8995|1099|499|1999	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
15318*45486*001	2783	DONE		1	FREE	0	15321	8		127|274|61|253	1|1|2|1	2499|999|1099|699	N|Z|N|Z	1|1|1|1		17.5|0|17.5|0
15320*65331*001	4453	DONE		1	FREE	0	15322	2		219|169|246|31|268	1|1|2|2|1	1999|1099|1299|1976|1899	N|N|N|N|Z	1|1|1|1|1		17.5|17.5|17.5|17.5|0
15333*46368*001	3070	DONE		1	FREE	0	15337	6		300|312|138|74|104|210|245|91	2|1|2|1|2|2|2|2	599|699|2850|599|599|799|1300|1499	Z|Z|N|N|N|N|N|N	1|1|1|1|1|1|1|1		0|0|17.5|17.5|17.5|17.5|17.5|17.5
14650*46000*001	1051	DONE		2	FREE	0	14656	8		97|23|95|273|189|286|323	2|2|2|1|1|2|1	1399|799|999|699|999|799|699	N|N|N|Z|N|Z|Z	1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|0|0
14765*71988*001	1724	DONE		2	FIRST	599	14771	9		317|258	2|2	699|999	Z|Z	1|1		0|0
14808*33975*001	1907	DONE		2	FIRST	599	14811	1		43	1	1299	N	1		17.5
14823*72000*001	1964	DONE		1	FREE	0	14825	1		236|183|53|286|84|149|235|329|36	2|1|1|1|2|2|2|1|2	7999|1999|599|799|7500|999|1899|449.25|1699	N|N|N|Z|N|N|N|Z|N	1|1|1|1|1|1|1|1|1	|||||||PENGUIN1	17.5|17.5|17.5|0|17.5|17.5|17.5|0|17.5
14998*63486*001	544	DONE		2	FREE	0	14999	1		172|91|89|323|136|186	1|2|2|2|1|1	1999|1499|1299|699|799|1099	N|N|N|Z|N|N	1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|17.5
15215*50314*001	2733	DONE		1	FIRST	599	15218	1		56	2	1399	N	1		17.5
15330*59157*001	4216	DONE		2	FREE	0	15336	1		341|343|49|146|337|341|150|280|161	2|2|1|2|1|2|1|2|1	374.25|749.25|999|999|799|374.25|6500|2000|1299	Z|Z|N|N|Z|Z|N|Z|N	1|1|1|1|1|1|1|1|1	PENGUIN1|PENGUIN1||||PENGUIN1	0|0|17.5|17.5|0|0|17.5|0|17.5
15400*41910*001	734	DONE		2	FREE	0	15404	2		210|133|248|214|315|118|140	2|2|2|1|1|2|2	799|1599|799|1499|799|1499|1499	N|N|N|N|Z|N|N	1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5|17.5
14497*61600*001	586	DONE		1	FIRST	599	14498	5		189	1	999	N	1		17.5
